id	desc
GL50803_17350	Hypothetical protein
GL50803_17352	Hypothetical protein
GL50803_17353	G beta-like protein GBL
GL50803_103659	Zinc finger domain-containing protein
GL50803_17354	Hypothetical protein
GL50803_41569	Hypothetical protein
GL50803_94762	Hypothetical protein
GL50803_4812	Beta-giardin
GL50803_13737	Ring finger domain-containing protein
GL50803_4816	Hypothetical protein
GL50803_4819	Hypothetical protein
GL50803_4820	Hypothetical protein
GL50803_60774	Hypothetical protein
GL50803_33787	Na+ driven multidrug efflux pump
GL50803_14494	Hypothetical protein
GL50803_14493	Mre11
GL50803_7600	Hypothetical protein
GL50803_7599	Hypothetical protein
GL50803_7598	Putative glycolipid transfer protein
GL50803_7597	Hypothetical protein
GL50803_17362	Hypothetical protein
GL50803_14492	Hypothetical protein
GL50803_7593	D123 family protein
GL50803_24139	Hypothetical protein
GL50803_5246	Hypothetical protein
GL50803_5247	Hypothetical protein
GL50803_5248	Myb-like DNA-binding domain-containing protein
GL50803_5249	Biglycan
GL50803_5250	Hypothetical protein
GL50803_13874	Cyclin-like protein
GL50803_13875	Myotubularin-like protein
GL50803_27423	Hypothetical protein
GL50803_13876	WD-repeat protein 5
GL50803_5258	Hypothetical protein
GL50803_17364	Ribosomal protein S26
GL50803_17366	NAD(P)H-hydrate epimerase, putative
GL50803_17365	PAP2 superfamily protein
GL50803_17367	Hypothetical protein
GL50803_13262	Flagellar C1a complex subunit C1a-32, putative
GL50803_17368	Kinase, ULK
GL50803_17369	Hypothetical protein
GL50803_13878	Hypothetical protein
GL50803_114162	VSP
GL50803_d60815	Hypothetical protein
GL50803_d40995	IFT complex B
GL50803_15606	Tctex-1 family protein
GL50803_12240	Kinase, NEK
GL50803_15605	Hypothetical protein
GL50803_15604	Putative 26S proteasome regulatory subunit Rpn10
GL50803_12235	tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase
GL50803_15603	Hypothetical protein
GL50803_15602	Hypothetical protein
GL50803_12231	Hypothetical protein
GL50803_12230	Hypothetical protein
GL50803_12229	Hypothetical protein
GL50803_29796	Hypothetical protein
GL50803_12225	Hypothetical protein
GL50803_12224	Hypothetical protein
GL50803_12223	Kinase, NAK
GL50803_12220	Hydrolase, putative
GL50803_15600	Hypothetical protein
GL50803_12218	Hypothetical protein
GL50803_12217	Hypothetical protein
GL50803_12216	Vacuolar ATP synthase subunit B
GL50803_12215	S-adenosylmethionine-dependent methyltransferase, putative
GL50803_15599	Hypothetical protein
GL50803_12213	Hypothetical protein
GL50803_15598	Vacuolar ATP synthase 16 kDa proteolipid subunit
GL50803_41258	Coiled-coil protein
GL50803_12207	Hypothetical protein
GL50803_21897	Hypothetical protein
GL50803_103981	Hypothetical protein
GL50803_88369	Ankyrin repeat protein 1
GL50803_4383	Ankyrin repeat protein 3
GL50803_17552	Ankyrin repeat protein 2
GL50803_17551	Ankyrin repeat protein 1
GL50803_14254	Ankyrin repeat protein 1
GL50803_6605	Hypothetical protein
GL50803_27918	Cystatin
GL50803_6602	Ankyrin repeat protein 2
GL50803_60783	Ankyrin repeat protein 2
GL50803_14252	Hypothetical protein
GL50803_14250	Hypothetical protein
GL50803_17550	Cia1
GL50803_60785	Hypothetical protein
GL50803_102647	Sodium/hydrogen exchanger 3
GL50803_24097	Hypothetical protein
GL50803_113021	Acetyl-CoA carboxylase/pyruvate carboxylase fusion protein, putative
GL50803_13756	Proteasome subunit beta type 3
GL50803_16188	SMC1 beta-like protein
GL50803_15228	Ribosomal protein S15A
GL50803_10516	Leucine carboxyl methyltransferase
GL50803_42184	DHHC palmitoyltransferase
GL50803_15226	Hypothetical protein
GL50803_113023	Tetratricopeptide repeat-containing protein
GL50803_113024	VSP
GL50803_50221	High cysteine membrane protein Group 1
GL50803_113030	Kinase, NEK
GL50803_d50221	High cysteine membrane protein Group 1
GL50803_50225	VSP
GL50803_60815	Hypothetical protein
GL50803_40995	IFT complex B
GL50803_17371	Tctex-1 family protein
GL50803_93693	Hypothetical protein
GL50803_13007	Zinc finger domain-containing protein
GL50803_17374	Hypothetical protein
GL50803_17375	Hypothetical protein
GL50803_4692	Hypothetical protein
GL50803_4690	Hypothetical protein
GL50803_4689	Hypothetical protein
GL50803_4687	Hypothetical protein
GL50803_13700	Hypothetical protein
GL50803_13699	Hypothetical protein
GL50803_101260	Hypothetical protein
GL50803_93671	Casein kinase II beta chain
GL50803_27699	Hypothetical protein
GL50803_14093	Hypothetical protein
GL50803_14094	Hypothetical protein
GL50803_6035	Ankyrin repeat protein 1
GL50803_14095	Replication factor C, subunit 4
GL50803_6038	Hypothetical protein
GL50803_112978	Chromodomain helicase-DNA-binding protein, putative
GL50803_17378	Kinase
GL50803_5294	Ribosome biogenesis protein
GL50803_13889	Maf-like protein yhdE
GL50803_17379	Ankyrin repeat protein 1
GL50803_17380	High cysteine membrane protein
GL50803_4532	Hypothetical protein
GL50803_104087	High cysteine membrane protein
GL50803_20593	TM2 domain-containing protein
GL50803_20594	Hypothetical protein
GL50803_21318	Hypothetical protein
GL50803_12770	START domain-containing protein
GL50803_21321	High cysteine membrane protein Group 5
GL50803_32861	Hypothetical protein
GL50803_5742	Hypothetical protein
GL50803_5744	Sec61 alpha family protein
GL50803_15983	Prolyl-tRNA synthetase
GL50803_5746	Lecithin-cholesterol acyl transferase, putative
GL50803_15984	Impact-like protein
GL50803_15985	Hypothetical protein
GL50803_5749	Hypothetical protein
GL50803_27602	Nop14-like family protein
GL50803_50229	VSP
GL50803_d50229	VSP
GL50803_93551	Metalloprotease, insulinase family
GL50803_93550	Hypothetical protein
GL50803_14019	Cathepsin B
GL50803_14018	Hypothetical protein
GL50803_14017	High cysteine membrane protein Group 2
GL50803_16245	Hypothetical protein
GL50803_16246	Ribonuclease Z
GL50803_3279	Ribonuclease
GL50803_3281	Histone deacetylase
GL50803_16247	Hypothetical protein
GL50803_112810	Hypothetical protein
GL50803_112811	Myotubularin-like phosphatase
GL50803_5638	Cyst wall protein 1
GL50803_16839	Kinase, NEK
GL50803_16840	Trichohyalin
GL50803_5643	Kinase, NEK
GL50803_16841	DinF protein
GL50803_13352	T-complex protein-10
GL50803_26739	Hypothetical protein
GL50803_13350	Alcohol dehydrogenase 3
GL50803_16842	High cysteine membrane protein Group 2
GL50803_2860	Iron-containing alcohol dehydrogenase
GL50803_2861	Hypothetical protein
GL50803_16843	Ankyrin repeat protein 1
GL50803_16844	Hypothetical protein
GL50803_4852	Hypothetical protein
GL50803_19867	Trm112p-like protein
GL50803_13749	Poly(A) polymerase
GL50803_4849	Adenylate kinase
GL50803_60838	Hypothetical protein
GL50803_4846	Ankyrin repeat protein 1
GL50803_13747	C4 group specific protein
GL50803_4843	Ankyrin repeat protein 2
GL50803_93548	Phospholipase B
GL50803_50233	High cysteine membrane protein Group 1
GL50803_112828	High cysteine membrane protein Group 4
GL50803_50259	VSP
GL50803_95451	Hypothetical protein
GL50803_16450	Radial spoke protein 3
GL50803_104186	Hypothetical protein
GL50803_95406	Hypothetical protein
GL50803_8367	V-type H-transporting ATPase subunit F
GL50803_14690	Hypothetical protein
GL50803_8364	Thymidine kinase
GL50803_14689	Hypothetical protein
GL50803_8361	SOF1 protein
GL50803_8360	Acid sphingomyelinase
GL50803_8359	Hypothetical protein
GL50803_8358	Hypothetical protein
GL50803_8357	Hypothetical protein
GL50803_111886	Hypothetical protein
GL50803_13921	Kinase, NEK
GL50803_13922	Hypothetical protein
GL50803_16518	Hypothetical protein
GL50803_13924	Hypothetical protein
GL50803_5450	Hypothetical protein
GL50803_104173	Isoleucyl-tRNA synthetase
GL50803_16519	AstB/chuR-related protein
GL50803_10919	Ribosomal protein S10B
GL50803_16520	Sec24-like protein
GL50803_10924	Hypothetical protein
GL50803_16521	Alpha-snap
GL50803_15317	High cysteine membrane protein Group 1
GL50803_16522	Hypothetical protein
GL50803_19436	Ribosomal protein L7
GL50803_10932	Hypothetical protein
GL50803_24947	Vacuolar protein sorting 46b
GL50803_16525	Ribosomal protein L3
GL50803_10939	Kelch motif-containing protein
GL50803_10943	Transmembrane domain-containing protein
GL50803_29353	Hypothetical protein
GL50803_10946	Hypothetical protein
GL50803_16526	WD-repeat protein
GL50803_10950	Ankyrin repeat protein 1
GL50803_d112801	VSP
GL50803_112801	VSP
GL50803_2876	Ubiquitin-conjugating enzyme E2
GL50803_92518	Transmembrane domain-containing protein
GL50803_16141	WD40 repeat protein
GL50803_1383	Prefoldin subunit
GL50803_24043	CH-like domain-containing protein
GL50803_25855	4F5 protein family protein
GL50803_41834	Hypothetical protein
GL50803_4235	Nuclear LIM interactor-interacting factor 1
GL50803_4236	Tctex-1 family protein
GL50803_13575	Tctex-1 family protein
GL50803_4239	Hypothetical protein
GL50803_13576	Hypothetical protein
GL50803_92498	Kinase, NEK
GL50803_92495	Neurogenic locus notch-like protein
GL50803_13622	Hypothetical protein
GL50803_16779	Cathepsin B
GL50803_7620	Hypothetical protein
GL50803_112787	Hypothetical protein
GL50803_101866	Kinase, NEK
GL50803_7639	Tetratricopeptide repeat-containing protein
GL50803_112784	Hypothetical protein
GL50803_2692	Acyltransferase
GL50803_111911	Hypothetical protein
GL50803_60903	Hypothetical protein
GL50803_104232	Hypothetical protein
GL50803_16869	Hypothetical protein
GL50803_104234	Hypothetical protein
GL50803_11153	Hypothetical protein
GL50803_11152	Hypothetical protein
GL50803_11151	Hypothetical protein
GL50803_11149	Hypothetical protein
GL50803_15353	Hypothetical protein
GL50803_11139	Hypothetical protein
GL50803_24603	Lecithin-cholesterol acyl transferase, putative
GL50803_42780	FKBP-type peptidyl-prolyl cis-trans isomerase
GL50803_29424	Hypothetical protein
GL50803_11131	WD40 repeat protein
GL50803_11129	Hypothetical protein
GL50803_16867	AAA family ATPase
GL50803_15347	Glycosaminoglycan polysaccharide lyase, putative
GL50803_11125	Hypothetical protein
GL50803_96878	Kinase, NEK
GL50803_27055	Ubiquitin-conjugating enzyme E2
GL50803_4320	Ankyrin repeat protein 2
GL50803_27056	Hypothetical protein
GL50803_4322	Kinase, NEK
GL50803_4323	Hypothetical protein
GL50803_4324	Hypothetical protein
GL50803_104248	Hypothetical protein
GL50803_1774	Zinc finger protein
GL50803_135270	Hypothetical protein
GL50803_111933	VSP
GL50803_111936	VSP
GL50803_135269	Hypothetical protein
GL50803_15383	Peroxiredoxin 1
GL50803_15382	NHL repeat-containing protein
GL50803_11248	Hypothetical protein
GL50803_11247	Ribosomal protein L13a
GL50803_11246	DPCD family protein
GL50803_11245	Hypothetical protein
GL50803_11244	Hypothetical protein
GL50803_17571	Hypothetical protein
GL50803_11237	Hypothetical protein
GL50803_15380	Thymidylate kinase
GL50803_17570	Elongation factor 2
GL50803_11231	Hypothetical protein
GL50803_11230	Hypothetical protein
GL50803_17569	Hypothetical protein
GL50803_17568	Ankyrin repeat protein 1
GL50803_4595	Hypothetical protein
GL50803_4596	Ethanolamine kinase, putative
GL50803_4597	Hypothetical protein
GL50803_17567	Protein phosphatases PP1 regulatory subunit SDS22
GL50803_17566	Kinase, CAMK CAMKL
GL50803_17565	TBP-interacting protein TIP49
GL50803_2362	Hypothetical protein
GL50803_92031	RNA binding protein, putative
GL50803_4711	Hypothetical protein
GL50803_13708	E3 ubiquitin-protein ligase
GL50803_17563	Kinase, CMGC MAPK
GL50803_12885	UBA-like domain-containing protein
GL50803_17562	Ankyrin repeat protein 1
GL50803_1937	Hypothetical protein
GL50803_12853	Molybdopterin biosynthesis MoeB protein
GL50803_17561	Putative GTPase activating protein for Arf
GL50803_17560	Kinase, NEK
GL50803_15276	Glucosamine-6-phosphate deaminase, putative
GL50803_17559	Hypothetical protein
GL50803_17558	Kinase, CMGC DYRK
GL50803_10744	Kinase, NEK
GL50803_103142	VSP with INR
GL50803_60942	Reverse transcriptase/endonuclease, putative
GL50803_60949	Reverse transcriptase/endonuclease, putative
GL50803_114192	Kinase, NEK
GL50803_4563	Copine I
GL50803_60955	Hypothetical protein
GL50803_112938	Hypothetical protein
GL50803_60969	Integral membrane protein
GL50803_11654	Alpha-1 giardin
GL50803_15464	Ankyrin repeat protein 1
GL50803_16541	Ankyrin repeat protein 2
GL50803_11649	Alpha-8 giardin
GL50803_11648	Hypothetical protein
GL50803_11647	Hypothetical protein
GL50803_16540	Dynein regulatory complex
GL50803_15461	Hypothetical protein
GL50803_11642	Ceramide glucosyltransferase
GL50803_11640	Hypothetical protein
GL50803_11638	Topoisomerase I-related protein
GL50803_15460	Dynein-like protein
GL50803_29595	Hypothetical protein
GL50803_38104	Phospholipid-transporting ATPase IIB, putative
GL50803_114776	Vesicle-fusing ATPase
GL50803_11632	Hypothetical protein
GL50803_103437	Alpha-9 giardin
GL50803_1076	Alpha-13 giardin
GL50803_16332	Coiled-coil protein
GL50803_4897	Ring finger domain-containing protein
GL50803_60974	Hypothetical protein
GL50803_101074	VSP with INR
GL50803_d60974	Hypothetical protein
GL50803_33022	Exosome complex exonuclease RRP4
GL50803_33023	Hypothetical protein
GL50803_15995	Hypothetical protein
GL50803_5158	Transcription factor TFIIS
GL50803_13851	Leucine-rich repeat protein
GL50803_13852	Kinase, CAMK CAMK-Unique
GL50803_5161	Qb-SNARE 3
GL50803_5164	Sugar-proton symporter
GL50803_5167	Hypothetical protein
GL50803_96018	Spindle pole protein, putative
GL50803_14553	CCAAT-binding transcription factor subunit C
GL50803_7807	WD40 repeat protein
GL50803_14552	Hypothetical protein
GL50803_7800	ATP adenylyltransferase
GL50803_7799	Alpha-4 giardin
GL50803_14551	Alpha-6 giardin
GL50803_7797	Alpha-5 giardin
GL50803_7796	Alpha-2 giardin
GL50803_137755	Hypothetical protein
GL50803_16544	Hypothetical protein
GL50803_4936	Hypothetical protein
GL50803_31671	DNA-directed RNA polymerase II subunit RPB7
GL50803_16543	Hypothetical protein
GL50803_114852	High cysteine membrane protein VSP-like
GL50803_13832	D-tyrosyl-tRNA deacylase
GL50803_15972	Ankyrin repeat protein 1
GL50803_93011	Ankyrin repeat protein 1
GL50803_16122	Kinase, NEK
GL50803_5881	Ankyrin repeat protein 1
GL50803_5879	Ankyrin repeat protein 1
GL50803_93002	Hypothetical protein
GL50803_28699	Hypothetical protein
GL50803_30233	Hypothetical protein
GL50803_16034	Kinase, CAMK CAMKL
GL50803_3861	Alcohol dehydrogenase 3
GL50803_21662	Coiled-coil protein
GL50803_95639	Hypothetical protein
GL50803_16900	Collagen alpha 1 chain
GL50803_101339	FKBP-type peptidyl-prolyl cis-trans isomerase
GL50803_16902	Hypothetical protein
GL50803_16903	Ankyrin repeat protein 1
GL50803_32741	tRNA guanosine-2'-O-methyltransferase
GL50803_3920	Hypothetical protein
GL50803_95878	ELMO/CED-12 family protein
GL50803_27520	Kinase, CMGC CK2
GL50803_95880	Hypothetical protein
GL50803_5543	Leucine-rich repeat protein
GL50803_27521	Histone H2A
GL50803_16905	DinF protein
GL50803_3449	Kinase, NEK
GL50803_95895	ZipA
GL50803_13354	Hypothetical protein
GL50803_16906	Phosphatidate cytidylyltransferase
GL50803_95898	ATP-dependent RNA helicase
GL50803_7323	Vacuolar protein sorting 24
GL50803_95904	Amino acid transporter system N2, putative
GL50803_95908	Hypothetical protein
GL50803_7328	Hypothetical protein
GL50803_21628	Hypothetical protein
GL50803_16184	Hypothetical protein
GL50803_1935	Zinc finger protein
GL50803_95918	E3 ubiquitin protein ligase
GL50803_114885	Kinesin-associated protein
GL50803_2328	Hypothetical protein
GL50803_16988	Kinase, NEK
GL50803_7538	Hypothetical protein
GL50803_7537	Kinase, CK1 CK1
GL50803_14475	Hypothetical protein
GL50803_7534	Hypothetical protein
GL50803_7533	Angio-associated migratory cell protein
GL50803_7532	Vacuolar ATP synthase catalytic subunit A
GL50803_137753	Hypothetical protein
GL50803_28234	Adenylate kinase
GL50803_86431	Hypothetical protein
GL50803_4331	26S proteasome non-ATPase regulatory subunit 6
GL50803_13601	Hypothetical protein
GL50803_4329	Ankyrin repeat protein 2
GL50803_4328	TFIIH basal transcription factor complex helicase subunit
GL50803_22138	Recombination factor protein RarA
GL50803_86440	Peptidyl-tRNA hydrolase
GL50803_22136	Hypothetical protein
GL50803_1721	TATA-binding protein-like factor
GL50803_86444	Kinase, AGC PKA
GL50803_137754	Ubiquitin-protein ligase E3A
GL50803_2053	Serine/threonine protein phosphatase
GL50803_40244	Emp24/gp25L/p24 family/GOLD protein
GL50803_15769	Hypothetical protein
GL50803_22133	Hypothetical protein
GL50803_d7183	Kinase, NEK
GL50803_112633	High cysteine membrane protein EGF-like
GL50803_7183	Kinase, NEK
GL50803_103783	Ankyrin repeat protein 1
GL50803_41369	Kinase, NEK
GL50803_16390	Ankyrin repeat protein 1
GL50803_15017	Hypothetical protein
GL50803_9707	Hypothetical protein
GL50803_15016	Hypothetical protein
GL50803_9705	YEATS family protein
GL50803_9704	Transketolase
GL50803_114462	Outer dynein arm-docking complex subunit 2
GL50803_22084	DGTP triphosphohydrolase
GL50803_9698	Riboflavin kinase
GL50803_9697	Hypothetical protein
GL50803_16392	Kinase
GL50803_119706	VSP
GL50803_119707	VSP
GL50803_32938	Hypothetical protein
GL50803_61026	Hypothetical protein
GL50803_4288	Ser/Thr phosphatase 2C, putative
GL50803_13590	Ankyrin repeat protein 1
GL50803_137641	Hypothetical protein
GL50803_31144	Hypothetical protein
GL50803_13964	Kinase, NEK
GL50803_13963	Kinase, NEK
GL50803_5554	Kinase, NEK
GL50803_5553	Kinase, NEK
GL50803_13962	Hydroxymethylglutaryl-CoA synthase
GL50803_16230	Hypothetical protein
GL50803_13329	Hypothetical protein
GL50803_13330	Hypothetical protein
GL50803_3367	Histone H3
GL50803_3370	Hypothetical protein
GL50803_3372	Asparagine synthase, putative
GL50803_34160	RING-type zinc-finger domain-containing protein
GL50803_8208	Adenoside deaminase/Cytosine deaminase
GL50803_8209	CCR4-NOT transcription complex, subunit 7
GL50803_8210	Myotubularin-like protein
GL50803_111806	Hypothetical protein
GL50803_101380	VSP
GL50803_8217	Uridine kinase
GL50803_8218	Kinase, NEK
GL50803_16251	Kinase, NEK
GL50803_61043	Hypothetical protein
GL50803_41288	Mucin-like protein
GL50803_61044	Mucin-like protein
GL50803_16289	Hypothetical protein
GL50803_3720	Hypothetical protein
GL50803_16288	Hypothetical protein
GL50803_16287	Tetratricopeptide repeat-containing protein
GL50803_6199	Kinase, STE STE11
GL50803_14135	Nucleoside diphosphate kinase
GL50803_61047	Amino acid permease
GL50803_14133	Ankyrin repeat protein 1
GL50803_6185	AAA domain-containing protein
GL50803_6184	Branched-chain amino acid aminotransferase
GL50803_16286	Lecithin-cholesterol acyl transferase, putative
GL50803_16285	Topoisomerase I-related protein
GL50803_113553	Kinase, NEK
GL50803_3095	Cyclin, N-terminal domain-containing protein
GL50803_113554	26S proteasome ATPase subunit S4, putative
GL50803_3098	Interferon-related developmental regulator family protein
GL50803_3099	Cathepsin L-like protease
GL50803_17230	Gamma giardin
GL50803_17231	Kinase, NEK
GL50803_27735	Mre11
GL50803_6120	Hypothetical protein
GL50803_17232	Hypothetical protein
GL50803_14117	Hypothetical protein
GL50803_90044	Non-SMC mitotic condensation complex subunit 1
GL50803_8204	Hypothetical protein
GL50803_14662	Hypothetical protein
GL50803_8201	RNA recognition motif-containing protein
GL50803_8200	Hypothetical protein
GL50803_113565	Hypothetical protein
GL50803_8195	Hypothetical protein
GL50803_14661	Kinase, CAMK CAMKL
GL50803_20413	Hypothetical protein
GL50803_8191	Hypothetical protein
GL50803_14660	Vacuolar ATP synthase subunit G
GL50803_8189	Ubiquitin carboxyl-terminal hydrolase 14
GL50803_90024	Hypothetical protein
GL50803_17236	Hypothetical protein
GL50803_2198	Serine/threonine protein phosphatase 5
GL50803_4455	Hypothetical protein
GL50803_2267	Hypothetical protein
GL50803_17237	Hypothetical protein
GL50803_12953	Hypothetical protein
GL50803_17239	ATP-dependent RNA helicase
GL50803_17238	Hypothetical protein
GL50803_14831	Variant-specific surface protein VSP4A1
GL50803_9003	High cysteine membrane protein
GL50803_9004	Hypothetical protein
GL50803_9007	Hypothetical protein
GL50803_9008	Aldose reductase
GL50803_14834	Ankyrin repeat protein 1
GL50803_14833	Oxysterol-binding protein
GL50803_9011	Glycyl-tRNA synthetase
GL50803_14835	Kinase, NEK
GL50803_17241	Hypothetical protein
GL50803_28696	Hypothetical protein
GL50803_14838	Ankyrin repeat protein 1
GL50803_17242	Hypothetical protein
GL50803_4039	Leucine-rich repeat protein
GL50803_4038	Transglutaminase-like superfamily protein
GL50803_3042	Hybrid cluster protein
GL50803_17244	Ribosomal protein L7a
GL50803_17246	ELMO/CED-12 family protein
GL50803_13231	Calmodulin
GL50803_24009	Ankyrin repeat protein 1
GL50803_15777	Hypothetical protein
GL50803_113592	Hypothetical protein
GL50803_61054	Isoamyl-acetate hydrolyzing esterase-like protein
GL50803_4912	Kinase, NEK
GL50803_4911	Major facilitator family protein
GL50803_13766	Ankyrin repeat protein 1
GL50803_90575	Kinase
GL50803_116967	Hypothetical protein
GL50803_50289	VSP
GL50803_116968	Hypothetical protein
GL50803_61066	Hypothetical protein
GL50803_32509	Guanylate binding protein
GL50803_13671	Hypothetical protein
GL50803_95064	Queuine tRNA-ribosyltransferase, putative
GL50803_13672	Nicotinamide-nucleotide adenylyltransferase
GL50803_17627	Hypothetical protein
GL50803_13982	Ankyrin repeat protein 1
GL50803_13981	Kinase, NEK
GL50803_5615	Hypothetical protein
GL50803_5613	RNA cap guanine-N2 methyltransferase
GL50803_17626	HMG (high mobility group) box-containing protein
GL50803_17625	Kinase, CMGC GSK
GL50803_3290	Ankyrin repeat protein 1
GL50803_3291	Hypothetical protein
GL50803_17624	Tetratricopeptide repeat-containing protein
GL50803_3294	Hypothetical protein
GL50803_17623	Kelch motif-containing protein
GL50803_3206	Pyruvate kinase
GL50803_17622	Kinase, NEK
GL50803_12146	Hypothetical protein
GL50803_12147	Hypothetical protein
GL50803_12148	Kinase, NEK
GL50803_29772	Hypothetical protein
GL50803_12150	Alanine aminotransferase, putative
GL50803_15589	Hypothetical protein
GL50803_12152	Kinase, NEK
GL50803_50290	VSP
GL50803_102178	VSP
GL50803_26589	Hypothetical protein
GL50803_3073	Hypothetical protein
GL50803_23357	NYD-SP28 protein
GL50803_15887	Hypothetical protein
GL50803_42285	Ciliary dynein heavy chain 11
GL50803_16963	Hypothetical protein
GL50803_6372	High cysteine membrane protein
GL50803_14182	Hypothetical protein
GL50803_14181	Spindle pole protein, putative
GL50803_6367	Hypothetical protein
GL50803_6366	Hypothetical protein
GL50803_6365	Hypothetical protein
GL50803_14180	Hypothetical protein
GL50803_27827	Hypothetical protein
GL50803_113655	Superfamily II DNA and RNA helicase
GL50803_113656	Cysteine protease
GL50803_91099	High cysteine membrane protein Group 2
GL50803_14375	Asparaginyl-tRNA synthetase
GL50803_14374	Serine palmitoyltransferase 2
GL50803_7139	Phosphopantetheine adenylyltransferase
GL50803_14373	Dynamin
GL50803_7137	Hypothetical protein
GL50803_7135	Hypothetical protein
GL50803_7134	Hypothetical protein
GL50803_16958	Phospholipid-transporting ATPase IA, putative
GL50803_3731	Hypothetical protein
GL50803_113662	Hypothetical protein
GL50803_3733	Hypothetical protein
GL50803_16957	WD40 repeat protein
GL50803_16956	Hypothetical protein
GL50803_115830	VSP with INR
GL50803_115831	VSP with INR
GL50803_11055	NOT2 / NOT3 / NOT5 family protein
GL50803_11054	Hypothetical protein
GL50803_11052	Zinc finger domain-containing protein
GL50803_15334	Hypothetical protein
GL50803_11050	Hypothetical protein
GL50803_103074	Inositol-hexakisphosphate/diphosphoinositol-pentakisphosphate 1-kinase
GL50803_113522	Kinase, AGC PDK1
GL50803_8465	Ankyrin repeat protein 1
GL50803_8464	Hypothetical protein
GL50803_8462	Ribosomal protein L27
GL50803_8460	Hypothetical protein
GL50803_22385	Ankyrin repeat protein 1
GL50803_14713	Intraflagellar transport protein IFT57
GL50803_8456	Tubulin tyrosine ligase-like 3
GL50803_8454	Hypothetical protein
GL50803_14712	Hypothetical protein
GL50803_17617	Hypothetical protein
GL50803_4341	Galactose oxidase, central domain-containing protein
GL50803_91056	Aspartate aminotransferase
GL50803_4343	Zinc finger domain-containing protein
GL50803_4344	Hypothetical protein
GL50803_27059	Proteasome subunit beta type 7
GL50803_13606	Phosphatidylinositol-4-phosphate 5-kinase, putative
GL50803_4349	Endothelin-converting enzyme 2
GL50803_113512	High cysteine membrane protein Group 6
GL50803_137740	VSP
GL50803_93221	Kinase, NEK
GL50803_10632	Ankyrin repeat protein 1
GL50803_88082	Coatomer beta subunit
GL50803_29263	Hypothetical protein
GL50803_102890	Putative WD-repeat family protein
GL50803_15256	Undecaprenyl pyrophosphate synthase
GL50803_10623	Phosphoenolpyruvate carboxykinase
GL50803_15255	Hypothetical protein
GL50803_17613	Ankyrin repeat protein 1
GL50803_6340	Nucleolar protein 12
GL50803_6341	Hypothetical protein
GL50803_6342	Ankyrin repeat protein 1
GL50803_102893	Ankyrin repeat protein 1
GL50803_6344	Ankyrin repeat protein 1
GL50803_6345	Hypothetical protein
GL50803_6346	Kinase, NEK
GL50803_17612	Hypothetical protein
GL50803_88059	Myb-like DNA-binding domain-containing protein
GL50803_34906	Hypothetical protein
GL50803_88065	Hypothetical protein
GL50803_8983	Ankyrin repeat protein 1
GL50803_8982	Hypothetical protein
GL50803_88071	Ankyrin repeat protein 1
GL50803_8980	Hypothetical protein
GL50803_8979	Hypothetical protein
GL50803_8978	4-alpha-glucanotransferase
GL50803_23330	Hypothetical protein
GL50803_114698	Hypothetical protein
GL50803_27910	Rhodanese like protein
GL50803_6589	Ankyrin repeat protein 2
GL50803_6590	RNA 3'-terminal phosphate cyclase-like protein
GL50803_14247	TM efflux protein
GL50803_6592	Hypothetical protein
GL50803_14248	Hypothetical protein
GL50803_17608	Ankyrin repeat protein 1
GL50803_17607	Cathepsin L
GL50803_5845	Ribosomal protein S8
GL50803_61105	Hypothetical protein
GL50803_5842	Hypothetical protein
GL50803_17606	Hypothetical protein
GL50803_14038	Beta-phosphoglucomutase
GL50803_23325	Ferredoxin
GL50803_17604	Ankyrin repeat protein 1
GL50803_27806	Myb-like DNA-binding domain-containing protein
GL50803_6306	Hypothetical protein
GL50803_102921	Transporter, MFS superfamily protein
GL50803_6304	Fe-hydrogenase-1
GL50803_14164	Ankyrin repeat protein 1
GL50803_23314	Ankyrin repeat protein 1
GL50803_87970	Hypothetical protein
GL50803_16801	Hypothetical protein
GL50803_11535	Hypothetical protein
GL50803_15427	Trophozoite antigen GTA-2
GL50803_15428	Intraflagellar transport protein IFT81
GL50803_11540	Hexose transporter
GL50803_15429	Glutathione synthetase, putative
GL50803_16802	Kinase, CMGC CDK
GL50803_11548	Hypothetical protein
GL50803_15432	Hypothetical protein
GL50803_11551	Hypothetical protein
GL50803_16803	Hypothetical protein
GL50803_11554	Kinase, NEK
GL50803_11556	Hypothetical protein
GL50803_11557	Hypothetical protein
GL50803_11560	Hypothetical protein
GL50803_104982	Ubiquitin fold modifier 1 protein, putative
GL50803_11563	Hypothetical protein
GL50803_23300	Ubiquitin family protein
GL50803_11566	Hypothetical protein
GL50803_15436	Hypothetical protein
GL50803_104984	Hypothetical protein
GL50803_137742	Kinase, NEK
GL50803_115444	Ankyrin repeat protein 1
GL50803_114470	High cysteine membrane protein Group 6
GL50803_115445	Ankyrin repeat protein 1
GL50803_137743	Kinase, NEK
GL50803_137744	VSP
GL50803_97017	Hypothetical protein
GL50803_1979	Hypothetical protein
GL50803_16945	Kinesin-13
GL50803_10341	Ribosomal protein L10e
GL50803_40863	Hypothetical protein
GL50803_10339	Hypothetical protein
GL50803_16944	Hypothetical protein
GL50803_10335	tRNA methyltransferase subunit, putative
GL50803_16943	Kinase, NEK
GL50803_10330	Tenascin-like protein
GL50803_10329	Ferredoxin Fd3
